Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
1625,09/08/2014,11,22,36,40,45,52,"50855782,5",0, , ,0,77,"38667,21",6419,"662,62",SIM,"28590177,11",35000000,"45486467,18"
1626,13/08/2014,3,5,14,35,43,52,"66467267,5",0, , ,0,158,"24628,84",12451,"446,47",SIM,"35758465,17",44000000,"46510508,34"
1627,16/08/2014,20,26,32,41,45,57,79577270,1,DORES DO INDAIÁ ,MG ,"44340626,24",130,"35837,6",9306,"715,18",NÃO,0,3000000,"47736531,37"
1628,20/08/2014,26,29,34,38,50,60,"29613752,5",0, , ,0,36,"48159,74",2795,"886,14",SIM,"3193751,09",6600000,"48192781,54"
1629,23/08/2014,4,20,24,35,47,59,38217960,0, , ,0,92,"24320,52",5701,"560,67",SIM,"25261484,27",33000000,"48781594,15"
1630,27/08/2014,1,7,30,43,44,54,"54407152,5",0, , ,0,81,"39324,58",6412,"709,67",SIM,"31129126,44",38000000,"49619828,76"
1631,30/08/2014,4,29,44,47,48,60,"64241047,5",0, , ,0,140,"26864,44",9659,"556,25",SIM,"38057323,6",46000000,"50609571,23"
1632,03/09/2014,6,18,24,27,56,59,80793170,1,Ribeirão Preto ,SP ,"46770615,69",244,"19385,55",16339,"413,56",NÃO,0,3000000,"51854327,26"
1633,06/09/2014,1,2,11,13,36,49,"31510497,5",0, , ,0,99,"18634,31",7430,"354,7",SIM,"3398309,14",7000000,"52339800,01"
1634,10/09/2014,9,10,23,33,44,51,34001840,1,Curitiba ,PR ,"7065301,82",110,"18096,85",6257,"454,49",NÃO,0,22000000,"52863656,12"
1635,13/09/2014,8,23,28,30,32,51,"47876382,5",0, , ,0,112,"25026,29",6874,"582,51",SIM,"23124391,25",30000000,"53601273,12"
1636,17/09/2014,19,26,33,35,51,52,59395800,0, , ,0,90,"38637,27",8474,"586,22",SIM,"29530043,53",37000000,"54516366,32"
1637,20/09/2014,1,5,24,47,55,56,"69148332,5",0, , ,0,144,"28113,34",11489,"503,37",SIM,"36987476,12",45000000,"55581713,86"
1638,24/09/2014,1,2,38,41,42,58,84454425,0, , ,0,143,"34576,39",9363,"754,4",SIM,"46095623,18",55000000,"56882877,73"
1639,27/09/2014,16,29,34,35,49,51,"100622977,5",2,COLATINA ,ES ,"28473749,18",228,"25837,8",13321,"631,76",NÃO,0,30000000,"58433145,63"
,,,,,,,,,,CAMPO GRANDE ,MS ,,,,,,,,,
1640,01/10/2014,2,6,18,23,31,46,"53430132,5",2,BARRA DO PIRAÍ ,RJ ,"15134013,55",253,12364,12809,"348,87",NÃO,0,3000000,"59256327,59"
,,,,,,,,,,SÃO PAULO ,SP ,,,,,,,,,
1641,04/10/2014,23,29,30,33,46,51,"34136607,5",0, , ,0,47,"42522,2",4951,"576,66",SIM,"3681526,94",8000000,"59782260,02"
1642,08/10/2014,3,23,42,43,47,60,"37375397,5",0, , ,0,53,"41286,03",5355,"583,74",SIM,"7712347,3",12500000,"60358091,51"
1643,11/10/2014,16,19,20,28,37,60,"46233842,5",0, , ,0,60,"45113,02",5152,"750,54",SIM,"12698523,41",18500000,"61070402,39"
1644,15/10/2014,10,13,16,22,34,60,"48585737,5",0, , ,0,92,"30918,2",8884,"457,39",SIM,"32835875,18",40000000,"61818948,22"
1645,18/10/2014,8,18,21,31,37,38,"68325217,5",0, , ,0,137,"29198,03",8400,"680,29",SIM,"40204537,38",50000000,"62871614,25"
1646,22/10/2014,19,23,34,40,41,58,"85472367,5",0, , ,0,126,"39714,43",10700,"668,09",SIM,"49422466,37",60000000,"64188461,26"
1647,25/10/2014,12,17,23,38,53,54,107816610,1,TOBIAS BARRETO ,SE ,"61050152,43",259,"24371,32",20655,"436,57",NÃO,0,3000000,"65849559,29"
1648,29/10/2014,15,16,18,20,22,48,29647770,0, , ,0,98,"17711,66",5545,"447,18",SIM,"3197419,78",7000000,"66306333,55"
1649,01/11/2014,24,33,38,42,44,54,"40355072,5",0, , ,0,99,"23864,71",7522,"448,7",SIM,"30029733,19",37000000,66928072
1650,05/11/2014,17,23,29,38,57,60,63974315,0, , ,0,133,"28160,94",10962,"488,1",SIM,"36929164,09",45000000,"67913704,99"
1651,08/11/2014,8,27,35,38,41,44,"78923522,5",0, , ,0,145,"31866,3",12024,"548,97",SIM,"45440820,51",55000000,"69129655,92"
1652,12/11/2014,7,24,26,28,44,57,97593625,0, , ,0,391,"14612,95",22215,"367,42",SIM,"55965989,43",67000000,"70633251,5"
1653,14/11/2014,1,21,22,27,32,45,"90229207,5",0, , ,0,134,"39421,72",12071,"625,17",SIM,"65696928,82",80000000,"72023385,71"
1654,19/11/2014,7,16,33,42,50,58,147750745,0, , ,0,249,"34739,5",19592,"630,73",SIM,"114066712,47",135000000,"74299736,91"
1655,22/11/2014,7,24,28,46,53,56,"197023822,5",2,CIANORTE ,PR ,"67657559,48",704,"16384,73",39616,"415,95",NÃO,0,2500000,"77335223,56"
,,,,,,,,,,RIO DE JANEIRO ,RJ ,,,,,,,,,
1656,26/11/2014,4,6,11,43,54,56,32788810,0, , ,0,55,"34902,47",5037,"544,43",SIM,"3536171,17",7500000,"77840390,89"
1657,29/11/2014,7,10,14,37,45,54,"44510372,5",1,BURITAMA ,SP ,"8336476,39",170,"15328,71",9969,"373,42",NÃO,0,3000000,"78526148,8"
1658,03/12/2014,7,11,19,23,40,49,34755275,1,RIO DE JANEIRO ,RJ ,"3748248,31",110,"18497,85",7011,"414,6",NÃO,0,3000000,"79061612,86"
1659,06/12/2014,4,10,20,33,37,49,37221940,0, , ,0,95,"22938,69",6810,"457,13",SIM,"27489780,03",34000000,"79635080,08"
1660,10/12/2014,8,17,34,38,42,51,57018440,1,BARRA DO PIRAÍ ,RJ ,"33639041,43",218,"15312,71",11526,"413,74",NÃO,0,3000000,"80513546,01"
1661,13/12/2014,13,16,27,43,48,58,35958550,0, , ,0,70,"30074,43",6712,"448,06",SIM,"3878017,77",8000000,"81067548,55"
1662,17/12/2014,10,14,25,29,33,57,39656610,2,BRASÍLIA ,DF ,"4077429,91",160,"14510,72",8641,"383,83",NÃO,0,3000000,81678526
,,,,,,,,,,GUARANIAÇU ,PR ,,,,,,,,,
1663,20/12/2014,18,20,27,40,49,55,"34975062,5",0, , ,0,28,"73129,68",3524,"830,07",SIM,"3771951,7",8000000,"82217376,25"
1664,24/12/2014,8,21,23,29,36,48,39145840,1,RECIFE ,PE ,"7993708,78",131,"17494,74",8211,"398,73",NÃO,0,240000000,0
1665,31/12/2014,1,5,11,16,20,56,871318160,4,BRASÍLIA ,DF ,"65823888,16",2581,"19764,32",168546,"432,36",NÃO,0,3000000,0
,,,,,,,,,,SANTA RITA DO TRIVELATO ,MT ,,,,,,,,,
,,,,,,,,,,SÃO PAULO ,SP ,,,,,,,,,
,,,,,,,,,,SÃO PAULO ,SP ,,,,,,,,,
1666,03/01/2015,1,2,23,27,45,51,21277950,0, , ,0,82,"15191,8",5042,"352,95",SIM,"2294760,72",5000000,"327822,98"
1667,07/01/2015,7,12,24,44,51,56,"33084067,5",1,VILA VELHA ,ES ,"5862774,49",143,"13544,91",7934,"348,75",NÃO,0,3000000,"837539,25"
1668,10/01/2015,5,40,47,52,55,57,"32118302,5",0, , ,0,42,"44770,97",3171,"847,13",SIM,"3463859,02",7500000,"1332376,26"
1669,14/01/2015,28,29,31,45,48,49,"36129242,5",0, , ,0,54,"39170,42",3941,"766,73",SIM,"15671923,1",20000000,"1889008,61"
1670,17/01/2015,1,17,19,30,33,47,"50271037,5",0, , ,0,132,"22296,52",10142,"414,56",SIM,"21093498,13",27000000,"2663519,33"
1671,21/01/2015,21,27,31,45,55,56,"52997997,5",0, , ,0,71,"43701,29",5343,"829,6",SIM,"26809167,31",34000000,"3480043,52"
1672,24/01/2015,1,3,5,10,20,42,61771235,1,SOROCABA ,SP ,"33471002,88",566,"6389,44",28440,"181,65",NÃO,0,3000000,"4431734,33"
1673,28/01/2015,5,10,23,24,35,47,29731450,0, , ,0,97,"17944,76",7613,"326,62",SIM,"3206444,4",7500000,"4889797,83"
1674,31/01/2015,22,30,42,50,58,59,"39749837,5",0, , ,0,49,"47493,31",2994,"1110,39",SIM,"23391433,62",30000000,"5502211,59"
1675,04/02/2015,3,18,34,35,36,56,55279070,1,JUNDIAÍ ,SP ,"29353109,38",139,"23283,01",10903,"424,04",NÃO,0,3000000,"6353879,57"
1676,07/02/2015,1,2,11,37,48,51,"32091407,5",0, , ,0,46,"40843,61",4406,"609,17",SIM,"3460958,48",7000000,"6848302,23"
1677,11/02/2015,10,15,28,33,51,52,"36118037,5",2,PARÁ DE MINAS ,MG ,"3678088,24",154,"13730,83",7597,"397,62",NÃO,0,3000000,"7404761,96"
,,,,,,,,,,SÃO PAULO ,SP ,,,,,,,,,
1678,14/02/2015,9,11,17,19,35,52,"31537917,5",0, , ,0,111,"16634,25",6955,"379,25",SIM,"3401266,3",6000000,"7890657,16"
1679,18/02/2015,1,2,27,28,46,47,19905830,1,Curitiba ,PR ,"5548048,14",35,"33297,02",3289,"506,18",NÃO,0,15000000,"8197340,29"
1680,21/02/2015,23,37,38,46,47,51,43477555,1,PORTO ALEGRE ,RS ,"16547485,01",298,"8541,66",5821,"624,68",NÃO,0,3000000,"8867185,88"
1681,25/02/2015,1,6,8,11,33,50,"28112362,5",1,SÃO PAULO ,SP ,"3031830,86",90,"18287,23",6663,"352,87",NÃO,0,3000000,"9300304,58"
1682,28/02/2015,7,13,35,37,39,51,"30538312,5",0, , ,0,201,"8894,93",8761,"291,53",SIM,"3293462,01",7000000,"9770799,18"
1683,04/03/2015,4,12,32,33,34,48,"36221137,5",1,SANTO ANDRÉ ,SP ,"7199799,02",80,"26507,29",6925,"437,45",NÃO,0,3000000,"10328847,34"
1684,07/03/2015,9,12,18,31,39,50,32477135,0, , ,0,49,"38803,85",4143,"655,62",SIM,"15082796,62",20000000,"10829212,77"
1685,11/03/2015,3,18,31,39,46,51,"49359462,5",0, , ,0,134,"21565,46",7584,"544,33",SIM,"20406061,12",26000000,"11589679,15"
1686,14/03/2015,9,14,37,44,46,55,59111810,3,SANTA TERESA ,ES ,"8927028,65",117,"29578,87",8999,"549,38",NÃO,0,3000000,12500397
,,,,,,,,,,IBIUNA ,SP ,,,,,,,,,
,,,,,,,,,,SERTÃOZINHO ,SP ,,,,,,,,,
1687,18/03/2015,15,24,37,46,49,58,29437405,1,RECIFE ,PE ,"3174732,56",75,"22979,02",4522,"544,45",NÃO,0,3000000,"12953930,24"
1688,21/03/2015,18,23,30,32,42,56,31473995,0, , ,0,47,"39205,52",4355,"604,44",SIM,"3394372,46",7000000,"13438840,61"
1689,25/03/2015,2,5,13,27,41,53,35477090,2,REDENÇÃO ,PA ,"3610233,13",185,"11227,15",9634,"307,98",NÃO,0,19000000,"13985425,45"
,,,,,,,,,,SÃO PAULO ,SP ,,,,,,,,,
1690,28/03/2015,21,24,26,35,45,53,"45880452,5",0, , ,0,63,"42636,38",5708,"672,26",SIM,"18835399,5",25000000,"14692291,77"
1691,01/04/2015,1,10,24,39,45,58,53645920,0, , ,0,145,"21660,17",9387,"477,97",SIM,"24620945,12",32000000,"15518798,3"
1692,04/04/2015,11,13,14,27,44,56,"52625212,5",0, , ,0,180,"17116,48",12447,"353,6",SIM,"30296410,6",38000000,"16329579,1"
1693,08/04/2015,5,15,18,19,21,38,68053730,0, , ,0,178,"22383,35",13997,"406,64",SIM,"37635793,7",46000000,"17378062,41"
1694,11/04/2015,20,29,34,37,45,57,85939430,1,TOLEDO ,PR ,"46904093,93",348,"14457,94",10854,"662,21",NÃO,0,25000000,"18702105,32"
1695,15/04/2015,24,36,38,43,44,58,48540870,0, , ,0,128,"22201,93",8910,"455,64",SIM,"25988372,92",33000000,"19449959,88"
1696,18/04/2015,1,12,17,31,37,46,"64179532,5",1,DIAMANTINA ,MG ,"32909935,88",135,"27832,74",9824,"546,39",NÃO,0,3000000,"20438754,61"
1697,22/04/2015,8,23,30,51,53,58,"25022142,5",0, , ,0,62,"23627,94",3593,"582,45",SIM,"2698560,23",6000000,"20824263,23"
1698,25/04/2015,11,13,24,28,44,45,37797410,0, , ,0,132,"16764,14",8869,"356,43",SIM,"6774893,33",11000000,"21406596,54"
1699,29/04/2015,1,6,10,30,33,38,"41964382,5",0, , ,0,189,"12999,07",9424,"372,42",SIM,"26045125,94",33000000,"22053129,14"
1700,02/05/2015,15,18,41,48,50,58,"50524517,5",1,CAMBUCI ,RJ ,"31494038,01",65,"45507,4",5380,"785,44",NÃO,0,2500000,"22831545,17"
1701,05/05/2015,3,9,18,32,40,56,18715640,1,RIBEIRA DO POMBAL ,BA ,"2018423,55",59,"18571,45",3328,"470,34",NÃO,0,2000000,"23119891,41"
1702,07/05/2015,17,19,33,35,39,52,25567425,1,ARAPIRACA ,AL ,"2757367,25",139,"10768,76",5963,"358,6",NÃO,0,3000000,"23513801,04"
1703,09/05/2015,3,23,26,35,39,49,29544590,0, , ,0,75,"23062,69",4451,"555,15",SIM,"3186292,13",7000000,"23968985,63"
1704,13/05/2015,1,7,11,32,51,59,"35585577,5",0, , ,0,74,"28153,7",6399,"465,11",SIM,"17866181,8",23000000,"24517241,91"
1705,16/05/2015,25,27,29,37,50,51,"53402397,5",0, , ,0,60,"52107,79",6095,"732,79",SIM,"23625464,27",30000000,"25339996,57"
1706,20/05/2015,12,31,34,36,48,56,"58536962,5",1,CAMPO GRANDE ,MS ,"29938493,6",136,"25199,07",10756,"455,17",NÃO,0,3000000,"26241857,93"
1707,23/05/2015,7,16,20,27,36,52,29751635,0, , ,0,65,"26797,28",4048,"614,7",SIM,"3208621,29",6500000,"26700232,41"
1708,27/05/2015,17,29,32,38,45,50,"37147638,5",0, , ,0,72,"30205,91",4174,"744,34",SIM,"7214878,56",12000000,"27272554,89"
1709,30/05/2015,7,19,30,35,42,47,46378374,0, , ,0,102,"26620,03",6499,"596,84",SIM,"27483984,27",33000000,"27987092,53"
1710,03/06/2015,7,21,28,56,58,59,"61393629,5",0, , ,0,90,"39936,87",6845,"750,14",SIM,"34105096,25",42000000,"28932965,69"
1711,06/06/2015,22,26,38,39,45,50,65167424,0, , ,0,85,"44885,37",6112,"891,74",SIM,"41133200,24",50000000,"29936980,56"
1712,10/06/2015,2,12,19,29,50,59,91459522,0, , ,0,169,"31683,66",9443,"810,05",SIM,"50996825,22",65000000,"31346069,86"
1713,13/06/2015,3,10,16,23,27,29,113128519,2,MARINGÁ ,PR ,"31598692,07",388,17070,21476,"440,56",NÃO,0,3000000,"33089006,85"
,,,,,,,,,,RIO DE JANEIRO ,RJ ,,,,,,,,,
1714,17/06/2015,2,8,24,36,51,52,"31632681,5",0, , ,0,106,"17471,23",5421,"488,03",SIM,"28004271,91",33000000,"33576362,05"
1715,20/06/2015,16,20,35,40,53,60,53936666,0, , ,0,58,"54443,91",4649,"970,33",SIM,"33821173,57",40000000,"34407348,01"
1716,24/06/2015,2,25,36,41,42,53,"64542467,5",1,SÃO PAULO ,SP ,"40781877,95",62,"60946,26",5896,"915,55",NÃO,0,3000000,"35401734,37"
1717,27/06/2015,2,9,16,37,44,58,"30559854,5",0, , ,0,122,"14665,09",4934,"518,02",SIM,"3295785,25",6800000,"35872560,83"
1718,01/07/2015,4,30,31,32,47,53,"34530772,5",0, , ,0,49,"41257,55",3197,"903,35",SIM,"7019821,66",11500000,"36404566,04"
1719,04/07/2015,1,22,31,34,44,54,44572668,0, , ,0,45,"57989,5",3009,"1238,91",SIM,"27292500,36",33000000,"37091283,72"
1720,07/07/2015,18,23,31,39,49,57,"35765586,5",0, , ,0,47,"44551,33",3410,"877,21",SIM,"31149707,61",35000000,"37642313,34"
1721,09/07/2015,4,12,19,33,36,38,"48722999,5",1,ITAPEVI ,SP ,"36404331,56",188,"15172,92",9668,"421,49",NÃO,0,3000000,"38392973,91"
1722,11/07/2015,9,23,39,41,49,58,29760640,0, , ,0,33,"52798,49",2640,"942,83",SIM,"3209592,45",7000000,"38851487,13"
1723,15/07/2015,14,27,30,46,52,60,35168280,0, , ,0,54,"38128,57",3169,"928,16",SIM,"7002382,06",11000000,"39393314,24"
1724,18/07/2015,27,33,37,39,58,60,"43592832,5",0, , ,0,53,"48154,01",4281,"851,65",SIM,"24787802,64",32000000,"40064935,88"
1725,22/07/2015,16,18,26,30,31,34,"57555039,5",0, , ,0,51,"66070,32",5054,"952,45",SIM,"30994934,63",37500000,"40951669,04"
1726,25/07/2015,3,10,42,49,54,57,"65189197,5",0, , ,0,111,"34383,16",7581,"719,19",SIM,"38025386,82",46000000,"41956019,37"
1727,29/07/2015,4,6,19,20,40,41,77569436,1,SÃO PAULO ,SP ,"46391009,23",122,"37224,08",8814,"736,05",NÃO,0,3000000,"43151108,29"
1728,01/08/2015,3,8,28,39,42,59,32686381,0, , ,0,45,"42525,31",3617,"755,81",SIM,"3525124,52",7500000,"43654697,52"
1729,04/08/2015,7,14,23,43,44,53,22178415,0, , ,0,39,"33293,47",2553,"726,56",SIM,"23215411,62",27000000,"43996393,7"
1730,06/08/2015,1,10,17,24,42,51,43268162,2,PORTO ALEGRE ,RS ,"13940874,15",195,"12990,53",10089,"358,68",NÃO,0,3000000,"44663013,24"
,,,,,,,,,,SANTA MARIA ,RS ,,,,,,,,,
1731,08/08/2015,5,18,27,43,49,59,29924881,0, , ,0,68,"25764,2",4160,"601,63",SIM,"3227305,34",7000000,"45124056,87"
1732,12/08/2015,25,34,38,45,53,60,"35367286,5",1,RIO DE JANEIRO ,RJ ,"7041557,17",73,"28364,3",3177,"931,06",NÃO,0,3000000,45668950
1733,15/08/2015,3,5,9,14,41,46,30881081,1,BAIXO GUANDÚ ,ES ,"3330428,53",63,"28697,57",4818,"536,06",NÃO,0,3000000,"46144725,52"
1734,19/08/2015,12,17,25,29,41,52,28068845,0, , ,0,64,"25676,61",3315,"708,16",SIM,"14382569,6",19000000,"46577173,77"
1735,22/08/2015,6,16,33,34,45,46,"45267953,5",0, , ,0,86,"30816,66",4779,"792,22",SIM,"19264577,58",25000000,"47274603,49"
1736,26/08/2015,12,13,24,29,32,41,"51536635,5",0, , ,0,105,"28735,58",6581,"654,96",SIM,"24822643,42",31000000,"48068612,91"
1737,29/08/2015,5,8,42,50,51,59,61137594,0, , ,0,73,"49031,9",5770,"886,19",SIM,"31416142,77",39000000,"49010541,4"
1738,02/09/2015,12,28,37,46,48,53,66754387,1,GUAÍRA ,PR ,"38615395,78",96,"40710,07",6889,"810,43",NÃO,0,3000000,"50039006,13"
1739,05/09/2015,9,10,17,32,34,46,30926217,0, , ,0,51,"35501,76",4020,"643,42",SIM,"20663830,42",27000000,"50515477,06"
1740,09/09/2015,10,15,25,38,47,53,38464531,0, , ,0,62,"36321,35",4599,"699,5",SIM,"24812110,45",30000000,"51108088,51"
1741,12/09/2015,15,18,20,32,48,49,58440900,1,Curitiba ,PR ,"31114779,74",82,"41724,99",6448,"758,03",NÃO,0,3000000,"52008469,85"
1742,16/09/2015,11,19,21,23,27,52,28516894,0, , ,0,83,"20114,88",4483,"532,02",SIM,"3075458,31",7000000,"52447821,04"
1743,19/09/2015,4,10,29,31,34,35,35694197,0, , ,0,40,"52243,33",3955,"754,82",SIM,"6924966,43",11500000,"52997750,79"
1744,23/09/2015,9,12,14,29,42,56,38474611,0, , ,0,96,"23463,68",5272,"610,37",SIM,"24604511,33",30000000,"53590517,52"
1745,26/09/2015,9,13,18,47,52,60,"54631755,5",0, , ,0,128,"24987,82",6976,"654,98",SIM,"30496376,24",38500000,"54432212,52"
1746,30/09/2015,6,18,37,40,41,58,65809135,0, , ,0,106,"36347,41",5849,"941,02",SIM,"37593686,76",45000000,"55446114,04"
1747,03/10/2015,6,33,34,48,53,59,"82048242,5",2,ITAÍ ,SP ,"23221167,26",93,"51651,09",8700,"788,76",NÃO,0,3000000,"56710206,59"
,,,,,,,,,,SÃO PAULO ,SP ,,,,,,,,,
1748,07/10/2015,2,10,13,41,49,53,"29340979,5",0, , ,0,76,"22602,38",3731,"657,72",SIM,"3164333,37",7000000,"57162254,23"
1749,10/10/2015,3,13,14,29,33,43,38169180,0, , ,0,78,"28649,13",7101,"449,56",SIM,"25583870,58",31000000,"57750315,28"
1750,13/10/2015,15,17,20,31,41,48,"20345405,5",0, , ,0,23,"51788,31",1865,"912,39",SIM,"27778059,26",32000000,"58063770,83"
1751,15/10/2015,15,22,23,42,51,57,"45196469,5",0, , ,0,47,"56298,89",4580,"825,34",SIM,"32652357,92",40000000,"58760099,22"
1752,17/10/2015,9,36,37,53,55,60,59290882,0, , ,0,70,"49588,74",5668,"874,88",SIM,"39046695,13",46000000,"59673575,98"
1753,21/10/2015,8,15,29,35,45,54,76858873,1,BRASÍLIA ,DF ,"47335685,52",149,"30199,58",8929,"719,92",NÃO,0,3000000,"60857717,48"
1754,24/10/2015,20,27,30,31,40,53,"29782637,5",0, , ,0,22,"79256,27",1958,"1272,17",SIM,"18903483,52",23000000,"61316569,61"
1755,28/10/2015,2,5,8,18,30,48,48595981,0, , ,0,123,"23130,69",8784,"462,7",SIM,"24144408,92",30000000,"62065273,25"
1756,31/10/2015,6,13,14,28,35,45,59598896,0, , ,0,134,"26039,14",10310,"483,47",SIM,"30571964,48",39000000,"62983495,49"
1757,04/11/2015,13,25,28,37,43,56,59273746,0, , ,0,311,"11158,23",11196,"442,78",SIM,"36964453,62",44000000,"63896708,23"
1758,07/11/2015,6,11,16,23,36,42,82781160,0, , ,0,230,"21071,57",13800,"501,7",SIM,"45892144,25",55000000,"65172092,63"
1759,10/11/2015,2,14,21,22,51,60,"60938664,5",0, , ,0,70,"50966,89",5957,"855,57",SIM,"73559490,68",80000000,"66110956,27"
1760,13/11/2015,10,24,25,36,47,48,119796096,0, , ,0,206,"34046,2",14689,"682,09",SIM,"86479127,04",110000000,"67956618,62"
1761,14/11/2015,9,10,36,50,53,55,"165510502,5",0, , ,0,176,"55056,18",17821,"776,76",SIM,"104328919,97",130000000,"70506589,05"
1762,18/11/2015,26,32,42,45,55,59,"237608906,5",0, , ,0,219,"63520,19",18595,"1068,71",SIM,"129954301,54",170000000,"74167357,86"
1763,21/11/2015,9,12,15,21,31,36,297383730,0, , ,0,689,"25269,18",43184,"575,95",SIM,"162026211,93",200000000,"78749059,37"
1764,25/11/2015,6,7,29,39,41,55,"401527962,5",1,BRASÍLIA ,DF ,"205329753,89",401,"58622,54",33850,"992,09",NÃO,0,100000000,"84935279,66"
1765,28/11/2015,1,6,28,37,56,58,88630710,0, , ,0,185,"28048,25",9138,"811,2",SIM,92385569,105000000,"86300786,31"
1766,02/12/2015,22,23,41,46,53,60,90839126,0, , ,0,70,"75974,54",7088,"1071,87",SIM,"102182286,21",110000000,"87700317,35"
1767,05/12/2015,16,26,35,39,44,45,94503941,0, , ,0,84,"65866,39",7608,"1038,9",SIM,"112374242,31",125000000,"89156311,09"
1768,09/12/2015,5,7,11,34,35,50,94529393,0, , ,0,156,"35476,07",12402,"637,48",SIM,"122568943,34",135000000,"90612696,97"
1769,12/12/2015,32,37,44,47,54,60,"97673341,5",0, , ,0,105,"54460,29",7782,"1049,73",SIM,"164704569,73",175000000,"92117520,71"
1770,16/12/2015,11,26,27,30,34,41,"104834271,5",0, , ,0,110,"55796,09",8861,"989,49",SIM,"176010619,85",187000000,"93732670,74"
1771,19/12/2015,2,20,27,28,32,38,109030383,0, , ,0,123,"51896,21",10330,"882,75",SIM,"187769207,55",195000000,95412469
1772,22/12/2015,12,19,27,39,41,45,"89096143,5",2,CAMPOS BELOS ,GO ,"98688974,76",244,"21377,77",13112,"568,3",NÃO,0,3000000,"96785146,44"
,,,,,,,,,,SANTOS ,SP ,,,,,,,,,
1773,24/12/2015,15,30,39,41,45,59,"33889656,5",0, , ,0,36,"55113,48",2312,"1225,95",SIM,"3654894,04",6000000,"97307274,17"
1774,26/12/2015,1,12,20,30,52,60,"22142158,5",0, , ,0,37,"35035,75",2707,"684,11",SIM,"128027188,92",280000000,"128027188,92"
1775,31/12/2015,2,18,31,42,51,56,620312112,6,ÁGUA BRANCA ,AL ,"41088919,05",827,"43913,49",62767,"826,55",NÃO,0,1500000,0
,,,,,,,,,,GUAÇUÍ ,ES ,,,,,,,,,
,,,,,,,,,,VILA VELHA ,ES ,,,,,,,,,
,,,,,,,,,,VITÓRIA ,ES ,,,,,,,,,
,,,,,,,,,,VITÓRIA ,ES ,,,,,,,,,
,,,,,,,,,,CERQUILHO ,SP ,,,,,,,,,
1776,02/01/2016,10,11,14,19,39,48,"7895436,5",0, , ,0,17,"27190,7",1051,"628,3",SIM,"851498,25",2500000,"121642,63"
1777,06/01/2016,4,19,38,44,52,55,30249282,0, , ,0,62,"28129,17",3484,"715,1",SIM,"4064145,66",7500000,"580592,28"
1778,09/01/2016,4,10,38,40,45,48,"36261571,5",0, , ,0,37,"56503,91",3457,"863,93",SIM,"7915332,73",12000000,"1130761,88"
1779,12/01/2016,12,25,30,39,56,57,"23299384,5",0, , ,0,30,"44777,18",2162,"887,61",SIM,"16920630,96",19000000,"1484265,96"
1780,14/01/2016,6,20,22,31,33,34,"36562284,5",0, , ,0,30,"70266,06",3095,"972,98",SIM,"20803755,49",24000000,"2038998,04"
1781,16/01/2016,1,8,22,49,52,53,41885585,2,MANAUS ,AM ,"12626122,54",54,"44720,27",3941,"875,37",NÃO,0,3000000,"2674496,57"
,,,,,,,,,,PRATA ,MG ,,,,,,,,,
1782,20/01/2016,6,18,34,47,52,57,26275648,0, , ,0,110,"13771,92",3430,"630,94",SIM,"2790624,67",6000000,"3073157,25"
1783,23/01/2016,4,6,16,18,21,38,33740126,0, , ,0,67,"29033,9",4886,"568,75",SIM,"6374019,75",10000000,"3585070,85"
1784,27/01/2016,4,15,26,30,54,55,"33471119,5",0, , ,0,32,"60305,07",2896,"951,93",SIM,"21406847,55",25000000,4092903
1785,30/01/2016,5,11,27,41,42,54,"46080240,5",0, , ,0,91,"29194,9",6410,"592,09",SIM,"26300833,65",30000000,"4792043,88"
1786,02/02/2016,2,6,8,21,25,34,29553643,0, , ,0,76,"22419,77",5065,"480,58",SIM,"29439600,2",33000000,"5240439,12"
1787,04/02/2016,1,5,13,25,26,29,"43102762,5",2,JUNDIAÍ ,SP ,"17008680,52",167,"14880,66",8897,"399,02",NÃO,0,3000000,"5894404,97"
,,,,,,,,,,SÃO CAETANO DO SUL ,SP ,,,,,,,,,
1788,06/02/2016,3,13,42,45,56,59,24935750,0, , ,0,41,"35064,86",3508,"585,46",SIM,"2648319,8",3500000,"6272736,38"
1789,10/02/2016,6,25,43,57,58,59,15395562,0, , ,0,16,"55476,51",1574,"805,61",SIM,"14902458,79",18000000,"6506321,7"
1790,13/02/2016,11,13,26,27,28,50,43155861,0, , ,0,72,"34557,38",5672,"626,67",SIM,"19485858,98",24000000,"7161093,17"
1791,17/02/2016,12,18,46,50,53,55,"44687387,5",0, , ,0,36,"71567,53",3703,"993,95",SIM,"24231916,09",30000000,"7839101,36"
1792,20/02/2016,2,16,17,18,41,47,50964900,0, , ,0,85,"34568,92",6593,"636,68",SIM,"29644681,07",35000000,"8612353,52"
1793,24/02/2016,13,14,22,54,56,58,"52274470,5",1,IPUIUNA ,MG ,"35196529,96",80,"37673,26",5158,"834,72",NÃO,0,3000000,"9405474,81"
1794,27/02/2016,1,5,34,37,40,60,27706770,1,CUIABÁ ,MT ,"2942618,04",64,"24959,71",3568,"639,58",NÃO,0,18000000,"9825848,83"
